name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,9.31430700e-04,8.79505063e-04,7.82098978e-04,6.61064328e-04,5.08145409e-04,3.38432993e-04,1.85057425e-04,8.08549618e-05,2.82032422e-05,7.81497276e-06,1.67221174e-06,2.80168463e-07,1.71065587e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,9.27543198e-04,8.69810484e-04,7.66861081e-04,6.42479452e-04,4.87912585e-04,3.19366806e-04,1.70745743e-04,7.27689015e-05,2.47701978e-05,6.67119019e-06,1.38471047e-06,2.20019365e-07,1.12394062e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
