name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,1.88866445e-04,1.84645583e-04,1.74059607e-04,1.56700758e-04,1.28980492e-04,9.24226983e-05,5.51919056e-05,2.69740464e-05,1.06409085e-05,3.22964071e-06,6.22172090e-07,5.29026143e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.47050243e-04,1.08286439e-04,6.86668475e-05,4.06595892e-05,2.07510237e-05,8.85695950e-06,3.03191486e-06,7.72541606e-07,9.13765302e-08,3.40225019e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,1.61574631e-04,1.31258634e-04,9.36145158e-05,6.20925054e-05,3.59613513e-05,1.77138339e-05,7.21757406e-06,2.36132134e-06,5.52323894e-07,5.43738913e-08,2.07197074e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,1.88708478e-04,1.84062660e-04,1.72645564e-04,1.54201488e-04,1.25314750e-04,8.82278276e-05,5.15980637e-05,2.46620586e-05,9.49425090e-06,2.78799956e-06,4.96134802e-07,3.62708685e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.44238358e-04,1.04386748e-04,6.49087978e-05,3.77395577e-05,1.88815695e-05,7.87950291e-06,2.62409854e-06,6.34948814e-07,6.70609921e-08,1.45227634e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
