name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,1.87897251e-04,1.77949384e-04,1.50845397e-04,1.10091563e-04,6.29509053e-05,2.66605180e-05,8.03217109e-06,1.54168945e-06,1.05319021e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.12802160e-04,5.78511551e-05,2.23714562e-05,7.73441363e-06,1.96697479e-06,2.76874991e-07,5.63001661e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,1.47365852e-04,9.86727287e-05,5.16535401e-05,2.38478197e-05,8.63388000e-06,2.28094610e-06,3.49029601e-07,1.25809620e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,1.87476839e-04,1.76131781e-04,1.46296458e-04,1.03554666e-04,5.69239625e-05,2.30822276e-05,6.61265892e-06,1.15566090e-06,5.81445808e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.05927362e-04,5.16791117e-05,1.89690314e-05,6.24567692e-06,1.49021515e-06,1.77051380e-07,2.57663242e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
