name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,3.13322679e-03,1.82411439e-03,1.06104102e-03,6.62401780e-04,4.07895056e-04,2.45553581e-04,1.43123324e-04,8.08603659e-05,4.44853454e-05,2.40392516e-05,1.28756558e-05,6.88852380e-06,3.64834021e-06,1.86249857e-06,8.86608328e-07,3.71050945e-07,1.26476492e-07,3.12345240e-08,3.65813068e-09,0.0
Miami FL,-80.19000,25.77000,2.98460902e-04,1.88353095e-04,1.28956656e-04,9.49173286e-05,6.88068534e-05,4.78001141e-05,3.12039159e-05,1.91627163e-05,1.11868759e-05,6.28952697e-06,3.44729830e-06,1.86295693e-06,9.94105898e-07,5.17474907e-07,2.55031885e-07,1.11390653e-07,3.96408296e-08,1.01542763e-08,1.22158557e-09,0.0
Washington DC,-77.03000,38.89000,3.05841788e-03,1.88378824e-03,1.19839620e-03,8.08985610e-04,5.27374250e-04,3.23884040e-04,1.84383270e-04,9.75381724e-05,4.82257122e-05,2.24292369e-05,9.87835143e-06,4.18315322e-06,1.76508089e-06,7.77323966e-07,3.51803109e-07,1.47397081e-07,5.08947784e-08,1.27257152e-08,1.49162185e-09,0.0
South Bend IN,-86.25000,41.67000,3.34093290e-03,1.94531072e-03,1.13196421e-03,6.97805095e-04,4.13060585e-04,2.30441969e-04,1.19608191e-04,5.78259428e-05,2.60866932e-05,1.10794070e-05,4.55811430e-06,1.92434922e-06,8.67898597e-07,4.06177487e-07,1.83414961e-07,7.32606490e-08,2.39124377e-08,5.59749012e-09,6.29956000e-10,0.0
Philadelphia PA,-75.13000,40.00000,3.32736166e-03,2.03744889e-03,1.30414462e-03,9.09914151e-04,6.32635547e-04,4.25946080e-04,2.71609188e-04,1.63859793e-04,9.43094805e-05,5.23388849e-05,2.82279949e-05,1.48809347e-05,7.66360102e-06,3.83544043e-06,1.82895519e-06,7.79970822e-07,2.71911779e-07,6.83727944e-08,8.04144483e-09,0.0
