name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,3.77870284e-04,3.66741570e-04,3.32769309e-04,2.73685337e-04,1.89357273e-04,1.04077510e-04,4.39670039e-05,1.40488818e-05,3.07141432e-06,3.00972585e-07,1.75078223e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.84523470e-04,8.70241901e-05,3.24217873e-05,1.12635915e-05,2.95142412e-06,4.49686298e-07,1.76560851e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,3.05644968e-04,2.21693298e-04,1.32542949e-04,7.19316629e-05,3.24017689e-05,1.16475212e-05,3.11086690e-06,5.16211440e-07,3.49830292e-08,2.39813788e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,3.77044088e-04,3.62751097e-04,3.21472892e-04,2.54476402e-04,1.66860496e-04,8.61750438e-05,3.40690599e-05,1.00687868e-05,1.93478558e-06,1.33234517e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.59321804e-04,6.89486270e-05,2.36568695e-05,7.61752061e-06,1.79190181e-06,2.27084486e-07,7.92180661e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
