name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,3.38160303e-03,2.00657953e-03,1.18462870e-03,7.44157565e-04,4.57471018e-04,2.73622121e-04,1.59000470e-04,9.06284392e-05,5.10926781e-05,2.87279787e-05,1.62347292e-05,9.26440813e-06,5.29133851e-06,2.93314160e-06,1.51894410e-06,6.94619969e-07,2.62332022e-07,7.29801241e-08,9.80296841e-09,0.0
Miami FL,-80.19000,25.77000,3.42226102e-04,2.11185499e-04,1.39849481e-04,1.00311408e-04,7.15117553e-05,4.96346820e-05,3.30808230e-05,2.12029460e-05,1.31328456e-05,7.89956003e-06,4.63717748e-06,2.66938797e-06,1.51409654e-06,8.42775234e-07,4.49424194e-07,2.16107150e-07,8.66408355e-08,2.55291342e-08,3.58699982e-09,0.0
Washington DC,-77.03000,38.89000,3.34271072e-03,2.06889865e-03,1.31018061e-03,8.79225344e-04,5.72374755e-04,3.55624762e-04,2.09154161e-04,1.16953958e-04,6.22109956e-05,3.13775282e-05,1.49438027e-05,6.73836812e-06,2.97146177e-06,1.35983325e-06,6.52168037e-07,2.98253171e-07,1.15941966e-07,3.32617643e-08,4.57449289e-09,0.0
South Bend IN,-86.25000,41.67000,3.61690321e-03,2.14362440e-03,1.26283887e-03,7.84127417e-04,4.67401023e-04,2.63705673e-04,1.39689064e-04,6.96527781e-05,3.26217534e-05,1.43890704e-05,6.13810684e-06,2.69487168e-06,1.28993749e-06,6.56763942e-07,3.26950522e-07,1.45120834e-07,5.32611668e-08,1.43824588e-08,1.84549772e-09,0.0
Philadelphia PA,-75.13000,40.00000,3.61644149e-03,2.23919619e-03,1.43056297e-03,9.87698470e-04,6.77790341e-04,4.53477591e-04,2.92285746e-04,1.82302399e-04,1.10709020e-04,6.56971426e-05,3.81162868e-05,2.15919744e-05,1.19456205e-05,6.44256314e-06,3.33356603e-06,1.56529237e-06,6.15855200e-07,1.78081713e-07,2.45952004e-08,0.0
