name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,1.89973031e-04,1.89658046e-04,1.87940584e-04,1.83202976e-04,1.71625784e-04,1.47698398e-04,1.08987630e-04,6.48639029e-05,3.00767652e-05,1.06279279e-05,2.67749338e-06,3.62652676e-07,1.32317535e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.66694024e-04,1.36002141e-04,9.41023976e-05,5.86909169e-05,3.07168911e-05,1.30311161e-05,4.29152694e-06,1.01722702e-06,1.18806644e-07,1.73455810e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,1.78789681e-04,1.67440527e-04,1.42950364e-04,1.12141609e-04,7.70557315e-05,4.48402015e-05,2.14222012e-05,8.24264716e-06,2.44508304e-06,4.82637256e-07,3.98750356e-08,5.16223581e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,1.89960789e-04,1.89536438e-04,1.87358385e-04,1.81599331e-04,1.67979972e-04,1.40999141e-04,1.00011154e-04,5.66602928e-05,2.49108093e-05,8.29797527e-06,1.91548705e-06,2.15127303e-07,4.21252422e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.62822976e-04,1.28372200e-04,8.50074682e-05,5.08021093e-05,2.53746550e-05,1.02247762e-05,3.16466016e-06,6.78664094e-07,6.38158915e-08,8.76747816e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
