name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,1.89971084e-04,1.89551572e-04,1.87025404e-04,1.79811917e-04,1.62159670e-04,1.27675312e-04,7.98729235e-05,3.73217012e-05,1.26583240e-05,2.90000240e-06,2.93917905e-07,1.15869569e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.69374983e-04,1.38080233e-04,9.24706723e-05,5.41876465e-05,2.56261228e-05,9.35789236e-06,2.46590008e-06,3.85651139e-07,1.26273754e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,1.79383948e-04,1.67846696e-04,1.40501599e-04,1.05488674e-04,6.70077810e-05,3.45180075e-05,1.38582699e-05,4.19284119e-06,8.56359207e-07,7.09606215e-08,6.07331444e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,1.89959618e-04,1.89415210e-04,1.86320663e-04,1.77817130e-04,1.57665778e-04,1.20194860e-04,7.17656574e-05,3.17948192e-05,1.01781494e-05,2.13402309e-06,1.71764873e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.65941450e-04,1.30471641e-04,8.32180848e-05,4.64789527e-05,2.08522869e-05,7.17765266e-06,1.75008124e-06,2.29309789e-07,5.55009245e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
