name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,1.89882720e-04,1.88657902e-04,1.83066716e-04,1.70129638e-04,1.43561169e-04,1.00889252e-04,5.38504156e-05,2.08564140e-05,5.64173080e-06,8.33385233e-07,1.05225560e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.73239854e-04,1.48007952e-04,1.06175436e-04,6.67632663e-05,3.41357360e-05,1.35767712e-05,3.97155429e-06,7.62182754e-07,3.61492507e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,1.78127271e-04,1.63118074e-04,1.31203157e-04,9.38240744e-05,5.59652066e-05,2.66427547e-05,9.68959112e-06,2.56429176e-06,4.00663636e-07,8.18693617e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,1.89862197e-04,1.88479276e-04,1.82353643e-04,1.68441202e-04,1.40367276e-04,9.65789628e-05,5.01436294e-05,1.88380491e-05,4.90883385e-06,6.60325402e-07,6.19630474e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.72000080e-04,1.44757783e-04,1.01549858e-04,6.23704029e-05,3.10402812e-05,1.19716680e-05,3.36902750e-06,6.01146696e-07,2.21807628e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
