name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,3.78368099e-04,3.70541193e-04,3.48022491e-04,3.08167962e-04,2.43043111e-04,1.60400769e-04,8.42981100e-05,3.46909676e-05,1.08715762e-05,2.19547701e-06,1.27347020e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,2.95835197e-04,2.10105481e-04,1.23947622e-04,6.69950837e-05,3.02742206e-05,1.09982948e-05,2.97097945e-06,4.53689646e-07,8.72282082e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,3.36272379e-04,2.80765518e-04,2.02578820e-04,1.33257997e-04,7.50064456e-05,3.50706481e-05,1.31894541e-05,3.80973845e-06,6.91374239e-07,3.13986914e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,3.78032651e-04,3.69030815e-04,3.43862393e-04,3.00334145e-04,2.31550914e-04,1.48175473e-04,7.51569292e-05,2.97792340e-05,8.90043854e-06,1.61480562e-06,5.60576048e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,2.85917750e-04,1.96208803e-04,1.11367092e-04,5.81052937e-05,2.52733920e-05,8.77798017e-06,2.21647264e-06,2.78261762e-07,4.07190215e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
