name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,1.89999648e-04,1.89973032e-04,1.89491855e-04,1.86794337e-04,1.76506870e-04,1.47571724e-04,9.34488318e-05,3.87677205e-05,9.82062346e-06,1.30105068e-06,4.25492816e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.79605888e-04,1.66414665e-04,1.31917924e-04,8.74674346e-05,4.36779464e-05,1.50745363e-05,3.25513569e-06,3.35419922e-07,2.77221662e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,1.81369179e-04,1.76526284e-04,1.58438019e-04,1.26163677e-04,8.15017095e-05,3.90448688e-05,1.27399484e-05,2.61166395e-06,2.41699025e-07,2.22234219e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,1.89999494e-04,1.89964174e-04,1.89367037e-04,1.86182239e-04,1.74459525e-04,1.42639145e-04,8.65986906e-05,3.40484797e-05,8.11776564e-06,9.63462740e-07,2.50723648e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.79004459e-04,1.63666756e-04,1.26082900e-04,8.05366780e-05,3.83508889e-05,1.25121356e-05,2.51835311e-06,2.20745264e-07,1.37333416e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
