name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,1.87840650e-04,1.81376511e-04,1.67076371e-04,1.45669059e-04,1.14563905e-04,7.76470456e-05,4.37337719e-05,2.02229103e-05,7.54819957e-06,2.11112702e-06,3.16065204e-07,1.01488340e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.42253135e-04,1.02946796e-04,6.45849525e-05,3.81504151e-05,1.95684323e-05,8.46843535e-06,2.96869181e-06,7.87189418e-07,9.71680116e-08,2.49222094e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,1.55679480e-04,1.22573849e-04,8.48072939e-05,5.49840787e-05,3.12625842e-05,1.52012701e-05,6.14929393e-06,2.00513755e-06,4.59503169e-07,3.88196026e-08,5.99515210e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,1.87615165e-04,1.80667693e-04,1.65525969e-04,1.43153844e-04,1.11228172e-04,7.42120196e-05,4.10583205e-05,1.86286658e-05,6.80232197e-06,1.83719053e-06,2.53922196e-07,6.59795707e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.39788650e-04,9.97079743e-05,6.15554620e-05,3.58246655e-05,1.80807814e-05,7.68234848e-06,2.63248188e-06,6.68551171e-07,7.27514252e-08,1.03160608e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
