name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,3.63973046e-04,3.13851544e-04,2.18711179e-04,1.27042003e-04,5.74223715e-05,1.96005756e-05,4.73217996e-06,7.18116444e-07,4.81472684e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,5.53625949e-05,1.36478773e-05,2.42938619e-06,3.28624822e-07,1.42615934e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,1.61081958e-04,7.07992838e-05,2.42011748e-05,7.66078994e-06,1.76513478e-06,2.32316454e-07,1.04917616e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,3.59772193e-04,3.00800228e-04,1.98451713e-04,1.08906280e-04,4.63679891e-05,1.48295245e-05,3.28654326e-06,4.21132085e-07,2.09213400e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,4.33242969e-05,9.68911029e-06,1.52282476e-06,1.78353042e-07,6.80753188e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
