name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,1.05940671e-03,5.61262088e-04,2.97905891e-04,1.66332412e-04,8.69651695e-05,4.20698790e-05,1.89923840e-05,8.30791579e-06,3.66957440e-06,1.69078514e-06,8.08091847e-07,3.77825505e-07,1.58673735e-07,5.45073965e-08,1.41400965e-08,2.37962883e-09,1.60899714e-10,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,1.41238036e-04,7.63960587e-05,4.13309708e-05,2.36732587e-05,1.31075449e-05,7.15249684e-06,3.91426322e-06,2.13558748e-06,1.13045924e-06,5.73837332e-07,2.83007388e-07,1.35749433e-07,6.01956837e-08,2.24388029e-08,6.38192779e-09,1.20697137e-09,1.10169154e-10,5.62283954e-13,0.0,0.0
Washington DC,-77.03000,38.89000,1.11767956e-03,5.98060981e-04,3.22559918e-04,1.84634605e-04,1.00516189e-04,5.16115074e-05,2.50853999e-05,1.15996892e-05,4.98464099e-06,1.93673448e-06,6.93416130e-07,2.49364922e-07,9.38312966e-08,3.29794285e-08,9.11351408e-09,1.67390164e-09,1.46037455e-10,6.01428821e-13,0.0,0.0
South Bend IN,-86.25000,41.67000,1.12878120e-03,5.90481009e-04,3.08713256e-04,1.69249787e-04,8.58108861e-05,3.92104976e-05,1.59223356e-05,5.78755421e-06,1.91340612e-06,6.12647399e-07,2.14686224e-07,8.62892435e-08,3.47134629e-08,1.17268899e-08,3.00561870e-09,4.99927780e-10,3.31530914e-11,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,1.25465016e-03,6.87006461e-04,3.78843980e-04,2.21959044e-04,1.25259425e-04,6.80404622e-05,3.58603264e-05,1.85987182e-05,9.46488323e-06,4.68978138e-06,2.26820531e-06,1.06648105e-06,4.64654375e-07,1.70852958e-07,4.79666999e-08,8.91999234e-09,7.86723993e-10,3.25664300e-12,0.0,0.0
