name,lon,lat,0.0025,0.0045,0.0075,0.0113,0.0169,0.0253,0.038,0.057,0.0854,0.128,0.192,0.288,0.432,0.649,0.973,1.46,2.19,3.28,4.92,7.38
Chicago IL,-87.63000,41.88000,9.47894125e-04,9.28246149e-04,8.57550015e-04,7.29051240e-04,5.15320950e-04,2.62322045e-04,9.69511054e-05,3.07308120e-05,8.90564798e-06,2.10809380e-06,3.13598347e-07,1.84534490e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami FL,-80.19000,25.77000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington DC,-77.03000,38.89000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Bend IN,-86.25000,41.67000,9.46984461e-04,9.21924706e-04,8.38859208e-04,6.95111778e-04,4.69351472e-04,2.26119939e-04,8.12292891e-05,2.58419579e-05,7.49866847e-06,1.74399176e-06,2.40034679e-07,9.03784676e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia PA,-75.13000,40.00000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
